,date,title,links,description
72,21.07.02,[단독] 숨진 동생 실종 신고한 친형…40억 유산 때문?,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006378139"",""링크"")","지난달 28일 새벽 2시 50분쯤, 서울 중구에 사는 40대 초반 남성 A 씨가 지적장애를 지닌 동생이 실종됐다고 경찰에 신고했습니다. 38살 …"
73,21.07.02,"[단독] 장관 표창 누락되자 '폭언'…""키보드 던지려 했다""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006378129"",""링크"")","해양수산부 고위 공무원이 장관 표창 후보에 지인이 누락되자 관련 부하 직원에게 폭언하고, 심지어 키보드를 던지려 하는 등 '갑질'을 했던 걸로 …"
74,21.07.01,[단독] 경찰서장 대기 발령…성접대 의혹도 수사,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006376867"",""링크"")","현직 부장검사와 경찰서장, 전·현직 언론인에 대한 한 사업가의 로비 의혹이 일파만파 번지고 있습니다. 경찰은 이 사업가가 성접대 로비까지 벌인 …"
75,21.07.01,"[단독] ""희망 품고 옮긴 부대서도 2차 가해로 좌절""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006376862"",""링크"")",국방부가 공군 중사 성추행 사망사건을 직접 수사한 지 오늘로 꼭 한 달이 됐습니다. 이번 사건을 가장 가까이에서 지켜봐왔던 피해 중사의 남편은 …
76,21.07.01,"[단독] ""대통령 행사 자료도 유출""…특정 VPN 뚫렸다","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006376861"",""링크"")","한국항공우주산업 KAI가 북한 소행으로 추정되는 해킹 공격을 당했습니다. 국산 전투기와 헬기 기술 자료들이 해킹됐고, 지난 4월 초 KF-21 …"
77,21.07.01,"[단독] 공군 A 중사 남편 인터뷰…""희망 품고 옮긴 15비행단서 좌절""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006376896"",""링크"")",국방부가 공군 성추행 피해 사망사건을 공군으로부터 넘겨받아 직접 수사에 착수한 지 오늘로 딱 한 달이 됐습니다. 지난 3월 2일 강제추행 사건 …
78,21.07.01,"[단독] ""대통령 KAI 행사 자료도 유출""…특정 VPN 뚫렸다","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006376790"",""링크"")",한국항공우주산업 KAI가 북한 소행으로 추정되는 해킹 공격을 당했는데 대통령의 KAI 관련 세부 일정과 동선이 담긴 극비 문서도 유출된 것으로 …
79,21.07.01,"[단독] 김우남 한국마사회장, 정부 감사 결과 '해임 건의'","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006376679"",""링크"")","측근 채용 지시를 거부한 직원에게 욕설, 막말을 해 정부 감사와 경찰 수사를 동시에 받고 있던 김우남 한국마사회장에 대해 정부가 '해임 건의' …"
80,21.07.01,[단독] 지하철서 여성 다리 '찰칵'…30대 남성 검거했더니 '불법 촬영' 900장 우르르,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375830"",""링크"")",▲ 위 사진은 기사 내용과 관련이 없습니다 그제 저녁 경기도 수원의 한 지하철역에서 30대 남성이 근처 여성의 신체를 불법 촬영하려고 했다가 경…
81,21.07.01,"[단독] ""왜 나를 고소해""…헤어진 여자친구 부모 해치려다 붙잡힌 남성","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375689"",""링크"")",자신을 고소한 데 앙심을 품고 헤어진 여자친구의 부모를 죽이려 한 남성이 경찰에 붙잡혔습니다. 서울 강남경찰서는 살인 예비 혐의로 남성 A 씨를…
82,21.06.30,"[단독] 처음 입 연 이재영 ""잘못했지만, 억울한 부분도 있습니다""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375244"",""링크"")",학교 폭력으로 물의를 빚었던 쌍둥이 자매의 언니 이재영 선수가 SBS와의 인터뷰에서 처음으로 심경을 밝혔습니다. 유병민 기자입니다. 이재영은 먼…
83,21.06.30,"[단독인터뷰/풀영상] 윤석열 ""추-윤 갈등? 갈등이 아니라 추 장관 본인이 야기""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006374971"",""링크"")",윤석열 전 검찰총장이 대선 출마를 선언한 이후 오늘 SBS와 첫 공식 인터뷰를 진행했습니다. SBS 8뉴스에 모두 담지 못한 이야기를 '인터뷰 …
84,21.06.30,"[단독] 윤석열 ""입당보다 정권 교체 우선…서두르지 않겠다""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375230"",""링크"")",어제 대선 출마를 선언한 윤석열 전 검찰총장과 이야기를 나눠보겠습니다. Q. 어제 기자회견에 대한 평가? [윤석열/전 검찰총장 : 제가 좀 표정…
85,21.06.30,[단독] 한강에 소염제 · 항생제 성분…정수해도 잔류,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375218"",""링크"")","지난 2008년, 4천만 명이 넘는 미국 사람들이 마시는 물이 항생제를 비롯한 각종 약물에 오염됐다는 소식이 알려진 이후, 캐나다와 프랑스에서도…"
86,21.06.30,"[단독인터뷰] 윤석열 ""입당보다는 정권 교체 우선""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375287"",""링크"")",어제 대권 도전을 선언한 윤석열 전 검찰총장이 오늘 SBS 8뉴스에 출연합니다. 사전녹화로 진행된 자리에서 윤 전 총장은 국민의힘 입당 시기를 …
87,21.06.30,"[단독] '경찰 드라마' 제작진, 만취 여성 데려가 성폭행 시도","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375257"",""링크"")",술에 취한 여성을 숙박업소로 데리고 가 성폭행을 시도한 '경찰 드라마' 조연출이 경찰에 붙잡혔습니다. 서울 중부경찰서는 그제 밤 11시쯤 서울 …
88,21.06.30,[단독] 항생제 등 약물 오염된 한강…아리수서도 약물 검출,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006375125"",""링크"")",2천500만 수도권 주민의 식수원인 한강과 이를 정화한 서울 수돗물 '아리수'에서 각종 의약물질들이 검출되고 있는 것으로 SBS 취재 결과 확인…
89,21.06.30,"[단독] 세월호 특검, 靑에 수사기간 연장 요청…대통령기록관 압수수색","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006374955"",""링크"")",세월호 참사 증거 조작 의혹을 수사하고 있는 이현주 특별검사팀이 오늘 청와대에 활동기간 연장을 신청한 것으로 SBS 취재 결과 확인됐습니다. 지…
90,21.06.29,"[단독] 폐고기 재사용에, 미국산을 한돈으로…8톤 유통","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006373621"",""링크"")","전남에 있는 한 육류 가공업체가 유통기한이 지났거나, 원산지를 속인 고기를 전국에 팔아오다가 적발됐습니다. 프랜차이즈업체와 또 온라인 쇼핑몰을 …"
91,21.06.29,"[단독] ""언론인에게도 금품 건넸다""…피의자 입건","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006373704"",""링크"")",현직 부장검사가 한 사업가에게 금품을 받은 혐의로 경찰 수사를 받고 있습니다. 그런데 그 사업가는 언론인을 비롯해서 다른 사람들에게도 금품을 제…
92,21.06.29,"[단독] ""4년간 농사짓는 것 못 봐""…면사무소 ""처분 요청""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006373609"",""링크"")","김한규 청와대 정무비서관의 부인이 보유한 땅이 용도가 의심된다는 의혹, 어제 저희가 전해드렸습니다. 김 비서관은 그 땅을 체험농장으로 사용하기로…"
93,21.06.29,"[단독] ""경작하는 거 못 봤다""…면사무소 ""처분 요청할 것""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006373662"",""링크"")","어제 SBS가 보도한 김한규 청와대 정무비서관 아내의 농지법 위반 의혹과 관련해 관할 면사무소가 ""경작으로 보기 어렵다""며 …"
94,21.06.29,"[단독] '부적절 골프 접대 의혹' 치안감, '정직 3개월' 중징계","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006372411"",""링크"")",SBS 보도로 드러난 경찰 고위 간부 4명과 한 사업가와의 부적절한 골프 접대 의혹과 관련해 현직 치안감 등 3명에 대한 중징계가 내려진 사실이…
95,21.06.28,"[단독] 감사 담당자도 전보…""감사 방해"" 경고에도 전횡","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006372053"",""링크"")",자신의 측근을 채용하는 문제를 놓고 직원에게 욕설을 쏟아냈던 김우남 한국마사회장이 이번에는 감사실 직원을 인사 발령냈습니다. 상급 기관인 농식품…
96,21.06.28,"[단독] 주말농장인데 모종 20개 남짓…""투기 목적 아냐""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006372036"",""링크"")","최근 임명된 청와대 정무비서관의 부인이 보유한 땅을 둘러싼 의혹을 저희가 취재했습니다. 주말농장용 땅의 용도가 의심된다는 의혹인데, 그 현장을 …"
97,21.06.28,"[단독] ""부적절 인사""…상임 감사위원 경고에도 '인사 전횡'","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006372096"",""링크"")","국회의원 시절 보좌관을 비서실장으로 특채하란 지시를 만류하는 인사 담당자에게 욕설과 폭언을 쏟아냈던 김우남 마사회장, 그제 폭언 피해자를 본인의…"
98,21.06.28,[단독] 만취한 주한미군 킥보드 타다 행인 '쿵'…줄행랑,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006371575"",""링크"")",술에 취해 킥보드를 타다 행인을 들이 받고 도주한 미군이 경찰에 붙잡혔습니다. 어제 새벽 1시 10분쯤 서울 용산구 이태원역 인근에서 음주 상태…
99,21.06.28,"[단독] 두산, 1군 전력분석원 코로나19 양성 판정","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006371343"",""링크"")",프로야구 두산 베어스의 1군 전력분석원이 코로나19 양성 판정을 받았습니다. 야구계 관계자에 따르면 오늘 두산의 1군 전력분석원이 코로나19 양…
100,21.06.26,[단독] '술 취해 매장 내 여직원 껴안아'…20대 몽골인 남성 체포,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006370015"",""링크"")","몽골인 남성이 술에 취해 의류매장에서 난동을 부리고 여직원을 강제 추행해 경찰이 조사에 나섰습니다. 지난 22일 낮 12시 40분쯤, 서울 중랑…"
101,21.06.26,"[단독] 상관 면담 직후 '극단 선택' 암시…""협박 적용해야""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006369931"",""링크"")",숨진 공군 A 중사가 강제추행 사건 바로 다음 날 극단적 선택을 암시한 글을 남긴 것으로 확인됐습니다. 직속 상관과 면담한 직후입니다. 그래서 …
102,21.06.26,"[단독] '2차 가해' 우려 경고에도…김우남 마사회장, 보복성 인사발령","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006369886"",""링크"")",김우남 마사회장이 오늘 토요일에 보복성 기습인사를 했습니다. 자기 측근 채용하라는 지시 안 따랐던 인사 담당자를 다른 부서로 발령한 것입니다. …
103,21.06.25,"[단독] ""사이드미러 안 접혔네""…훔친 차 몬 10대들","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006369358"",""링크"")",아파트 지하 주차장에서 남의 차를 훔쳐 몰고 다닌 10대들이 경찰에 붙잡혔습니다. 문이 잠기지 않은 차를 골라 훔치고 이동한 뒤 같은 수법으로 …
104,21.06.25,[단독] 싱가포르 · 홍콩 등 7곳과 '백신 여권' 추진,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006369351"",""링크"")",정부가 코로나 백신 접종 증명서가 있으면 격리 없이 국가 간 왕래가 가능한 이른바 백신 접종 상호 인정 합의를 추진하고 있습니다. 먼저 아시아와…
105,21.06.25,[단독] 싱가포르 등 7곳과 '백신 접종 상호 인정' 추진,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006369411"",""링크"")",우리 정부가 전 세계 7개 국가·지역을 대상으로 '코로나19 백신접종 상호인정' 합의를 추진 중인 것으로 확인됐습니다. 백신접종 상호인정 합의 …
106,21.06.25,"[단독 영상] 쿠팡 물류창고 CCTV 보니…""순식간에 시뻘건 불씨 활활""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006369299"",""링크"")",물품 창고 내 진열대 선반 사이에서 시뻘건 불씨가 보이더니 순식간에 불길이 번지기 시작합니다. 국민의힘 권영세 의원실이 공개한 지난 17일 경기…
107,21.06.25,[단독] 구리시청 또 압수수색…구리시장 비서실장 비리 혐의 관련,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006368733"",""링크"")",경찰이 지난달에 이어 구리시청을 또 압수수색했습니다. 서울경찰청 금융범죄수사대는 오늘 오전부터 구리시청을 압수수색하고 있다고 밝혔습니다. 이번 …
108,21.06.24,[단독] 체납 세금 수천만 원 개인 계좌로 받아 '꿀꺽',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006368092"",""링크"")","한 세무공무원이 체납자들이 낸 세금 수천만 원을 국고가 아닌 개인 계좌로 받아 써버렸다가 들통났습니다. 이런 어처구니없는 일이 벌어졌는데도, 세…"
109,21.06.24,"[단독] 체납 세금 수천만 원, 지인 계좌로 꿀꺽…황당한 세무공무원","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006368113"",""링크"")",한 세무공무원이 체납자들로부터 세금 수천만 원을 개인 계좌로 받아 흥청망청 써버렸다가 발각됐습니다. 세무공무원이 국민이 낸 세금을 개인 호주머니…
110,21.06.23,"[단독] 군 양성평등담당관 ""피해자 편 들었더니 재계약 거부""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006366629"",""링크"")",군 내 성 비위 사건을 예방하고 피해자 상담과 보호 업무를 맡는 양성평등담당관이 피해자 편을 들며 상관과 다른 의견을 폈다가 재계약을 거부당했다…
111,21.06.23,"[단독] ""피해자 보호했더니""…상관 눈치 보는 '양성평등'","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006366576"",""링크"")",이번 사건에서 군 수사기관은 물론 피해자 보호를 위해 최선을 다해야 할 군내 양성평등기구도 제 역할을 하지 못했다는 지적이 나오는데요. 육군에서…
112,21.06.22,"[단독] 부대 앞 강릉바다 골프공 '수두룩'…공군 뒤늦게 ""회수망 설치""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006365054"",""링크"")","강릉의 한 공군 부대 내 골프장에서 골프공이 수십 년째 바다로 유실돼온 정황이 SBS 취재 결과 드러났습니다. 오늘 공군은 ""제18전투비…"
113,21.06.21,[단독] 여성인 척 유인해 강도짓…겁 없는 10대 검거,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006363565"",""링크"")",채팅앱에서 여성인 척하며 남성을 유인한 뒤 폭행하고 금품을 빼앗아 달아났던 10대가 검거됐습니다. 현장에 휴대전화를 떨어뜨렸다가 덜미를 잡혔습니…
114,21.06.21,[단독] 불법촬영 '여성 전문' 운전강사 구속…업체도 미등록,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006363561"",""링크"")",운전석 아래 소형 카메라를 설치해놓고 운전 배우러 온 여성 수강생들을 불법 촬영한 30대 강사가 조금 전 구속됐습니다. 이 남성이 소속된 운전 …
115,21.06.21,[단독] 여성인 척 유인해 강도짓…겁 없는 10대,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006363635"",""링크"")",것 길에서 만난 40대 남성을 기절시킨 뒤 금품을 빼앗아 달아난 겁없는 10대 고등학생이 경찰에 붙잡혔습니다. 어떻게 이 남성을 유인했을까? A…
116,21.06.21,"[단독] 명품 가방 훔친 주한미군들, 추격전 끝에 검거","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006363482"",""링크"")",주한미군 두 명이 홍대의 한 술집에서 명품 가방을 훔쳐 도주하다가 경찰에 붙잡혔습니다. 서울 마포경찰서는 그제 밤 11시쯤 주한미군 두 명을 특…
117,21.06.19,"[단독] ""기절시키고 복부 때렸다""…보복 정황 녹취 확보","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006361479"",""링크"")",친구를 가두고 학대해 결국 숨지게 한 혐의를 받는 남성 2명이 통화한 내용을 경찰이 확보했습니다. 통화 녹음 파일이 발견된 것입니다. 여기에는 …
118,21.06.19,[단독] 수강생 명단 · 메모 발견…피해 여성 더 있을 듯,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006361490"",""링크"")","서울에서 운전강사가 여성 수강생들을 불법 촬영했다는 소식, 어제 전해드렸습니다. 그동안 이 차로 운전을 배운 수백 명 수강생들은 불쾌하고 불안할…"
119,21.06.19,"[단독] ""고소 취소하게 만들면 돼"" 친구 2명 대화 확보","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006361539"",""링크"")",친구를 감금하고 몸무게 34kg 영양실조 상태에 빠뜨려 숨지게 한 혐의를 받는 20살 남성 2명의 휴대전화에서 보복 정황 등이 담긴 녹음 파일을…
